Title,Location,Company,Salary
Quality Analyst,None,FIRSTONTARIO CREDIT UNION,"$47,928 - $58,579 a year"
Data Analyst,"Montréal, QC",District M,None
Business Analyst,"Montréal, QC",CGI Inc,None
Business Intelligence Leader,"Calgary, AB",Finning International Inc.,None
Data Product Analyst III,"Ottawa, ON",SurveyMonkey,None
Business Analyst/ Analyste commercial,"Montréal, QC",adMare BioInnovations,None
Data Analyst,"Montréal, QC",Jumio Corporation,None
Data Analyst - Risk - 12 Month Contract,"Oakville, ON",Genworth Canada,None
Marketing Data Analyst,"Toronto, ON",GTB,None
Business Analyst,"Calgary, AB",Tervita Corporation,None
Business Intelligence Analyst – Tableau Reports/Dashboard De...,"Toronto, ON",FLEETCOR,None
Data Analyst - Frostbite,"Vancouver, BC",Electronic Arts,None
BI Developer,"Greater Toronto Area, ON",fgf brands,None
Intermediate Data Analyst,"Mississauga, ON",Citi,None
Business Intelligence Analyst,"Toronto, ON",COLTENE-SCICAN,None
Spécialiste en Analyse des données / Data Analyst,"Montréal, QC",Bethesda Game Studios,None
Business Analyst (Data Analysis & Healthcare Payer),"Halifax, NS",NTT DATA Services,$29 - $36 an hour
"Analyst, Actuarial analysis and statistics","Montréal, QC",Desjardins,None
Risk Analyst,"Toronto, ON",RSA Canada,None
Data Analyst,"Toronto, ON",Oculus Info Inc,None
Data Analyst,"Montréal, QC",Jumio Corporation,None
"Senior Analyst, Data Insights - Property Claims","Markham, ON",Aviva,None
Contract Data Analyst,Ontario,Wikimedia Foundation,None
Business Analyst Co-op,"Halifax, NS",Nova Scotia Power Inc.,None
Logistics Centre Analyst,"Mississauga, ON",RB,None
Capital Planning Analyst,"Calgary, AB",BGIS,None
Workforce Management and Business Analyst,"Calgary, AB",Mayfair Diagnostics,None
Business System Analyst - Data,"Toronto, ON",AstraNorth,None
Data Analyst,"Toronto, ON",Ada Inc.,None
"Engineer, Data Visualization","Toronto, ON",Torstar,None
Data Strategy - Operations Analyst (6 month contract),"Toronto, ON",Service Experts,None
Junior Power Analyst,"Calgary, AB",Dynasty Power Inc.,None
"Data Analyst, Product","Vancouver, BC",Thinkific,None
Business Systems Analyst,"Toronto, ON",MSi Corp (Bell Canada),$70 - $75 an hour
"Regional Senior Data Analyst - 2 Year Term - (Prince George,...",Canada,First Nations Health Authority,None
"Analyst, Compensation & Classification","Victoria, BC",Vancouver Island Health Authority,None
Data Analyst,"Brampton, ON",Capgemini,None
Compensation Analyst,"Vancouver, BC",AbCellera Biologics,None
BI Analyst,"Ottawa, ON",Assent Compliance Inc,None
Business Analyst,"Surrey, BC",Fraser Health,None
Field Vibration Analyst/Engineer,"Calgary, AB",AP Dynamics,None
Senior Data Analyst - Remote,Ontario,Tucows,None
Supply Chain Data Analyst,"Cambridge, ON",Septodont,None
Data Governance Analyst,"Toronto, ON",Equifax,None
Management Board Secretariat Analyst,"Yellowknife, NT",Government of the Northwest Territories,"$111,000 - $133,000 a year"
Data Warehouse Analyst,"Vancouver, BC",Seaspan Ship Management Ltd.,None
database analyst (DBA),"St. Catharines, ON",Scott Street Medical Centre,$39 an hour
"Senior Data Analyst, North American Risk and Collections Str...","Mississauga, ON",BMO Financial Group,None
Junior Business Analyst,"Burnaby, BC",PHSA,None
