Company,Location,Title,Salary
Illumiti,"Vancouver, BC",Master Data Analyst (6 months contract),53314
Queen's University,"Kingston, ON",Business Analyst,53314
Neo Financial,"Calgary, AB",Jr. Technical Analyst,53314
Citi,"Mississauga, ON",Intermediate Data Analyst,53314
Saputo Inc.,"Montréal, QC","IT Senior Analyst, Master Data Migration",53314
Health EFX,"Thunder Bay, ON",Systems Analyst,53314
BMO Financial Group,"Toronto, ON",Channels Analyst,53314
EPAM Systems,Canada,Senior Business Intelligence Analyst,53314
BC Public Service,"Victoria, BC",ADMN O 24R - Policy Analyst,53314
Banque Laurentienne,"Toronto, ON","Data Analyst, Digital Marketing",53314
Tucows,Ontario,Data Marketing Analyst - Remote,53314
Ryder,"Oshawa, ON",Logistics Analyst,53314
NTT DATA Services,"Halifax, NS",Healthcare Payer - Data Analyst,53314
Lululemon,"Vancouver, BC",Network Planning Analyst,53314
1QBit,"Vancouver, BC",Business Analyst (Intern),53314
J.D. Power,Ontario,Service Desk Analyst,53314
Lucova,"Toronto, ON",Data Analyst,53314
Loblaw Companies Limited,"Brampton, ON",Data Science Analyst,53314
BC Restaurant and Foodservices Association,"Vancouver, BC",Energy Analyst,53314
AbCellera Biologics,"Vancouver, BC","Business Analyst, Data Management",53314
Tucows,Ontario,Data Marketing Analyst - Remote,53314
Ontario Power Generation,"Courtice, ON",Project Controls Process Analyst,53314
Paramount Commerce,"Toronto, ON","Data Analyst, Fraud & Risk",53314
Ainsworth,"Oshawa, ON",Senior Data Analyst,53314
J.D. Power,Ontario,Service Desk Analyst,53314
Citi,"Mississauga, ON",Intermediate Data Analyst,53314
Torstar,"Toronto, ON",Client Data Analyst,53314
Vendasta,"Saskatoon, SK",Senior Data Analyst,53314
FarmLead,"Ottawa, ON",Product Analyst (Intermediate),53314
Southern Glazer’s Wine and Spirits,"Toronto, ON",Sales Analyst,53314
